,Brand,Model,Color,Processor,RAM,Battery,Camera,Display,Warranty,originalPrice,discountPercent,discountedPrice,rating,reviews
645,OPPO,"F19 Pro (Fantastic Purple, 128 GB)",Turquoise Cyan,,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,1020 mAh Battery,13MP Rear Camera,6.1 cm (2.4 inch) Display,,"₹9,480",2% off,"₹9,245",4.3,11 Ratings & 1 Reviews
646,Kechaoda,K30,Turquoise Cyan,,32 MB RAM | 32 MB ROM,5000 mAh Li-ion Battery,0.3MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,,"₹10,949",4% off,"₹10,490",3.7,17 Ratings & 1 Reviews
647,NaN,NaN,NaN,,4 GB RAM | 64 GB ROM,1020 mAh Battery,0.3MP Rear Camera,4.57 cm (1.8 inch) Quarter QVGA Display,,NaN,NaN,"₹1,159",4,146 Ratings & 16 Reviews
648,REDMI,"NOTE 10 LITE (Aurora Blue, 64 GB)",Gradation Blue,,4 GB RAM | 64 GB ROM,800 mAh Battery,13MP + 2MP + 2MP | 16MP Front Camera,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹6,998",4,94 Ratings & 9 Reviews
649,REDMI,"Note 9 (Shadow Black, 128 GB)",NaN,,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3000 mAh Battery,50MP + 12MP + 12MP + 8MP | 32MP Front Camera,6.1 cm (2.4 inch) QVGA Display,,NaN,NaN,"₹1,349",4.1,"2,151 Ratings & 207 Reviews"
650,REDMI,"Note 11T 5G (Stardust White, 128 GB)",NaN,,64 MB RAM | 64 MB ROM | Expandable Upto 16 MB,800 mAh Battery,50MP + 12MP + 12MP + 8MP | 32MP Front Camera,7.11 cm (2.8 inch) Display,,NaN,NaN,₹999,NaN,NaN
651,I,Kall K88,Arctic blue,,64 MB RAM | 64 MB ROM | Expandable Upto 16 MB,800 mAh Battery,8MP + VGA Dual AI Camera | 5MP Front Camera,16.26 cm (6.4 inch) Display,,"₹13,619",2% off,"₹13,336",4.2,503 Ratings & 53 Reviews
652,NaN,NaN,Mint Green,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1200 mAh Battery,13MP Rear Camera | 5MP Front Camera,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹15,899",4.2,"1,029 Ratings & 73 Reviews"
653,LAVA,"Z2s (Striped Blue, 32 GB)",NaN,,50 MB RAM,1200 mAh Lithium-ion Battery,13MP + 2MP + 2MP | 5MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,,NaN,NaN,₹940,3.9,"4,764 Ratings & 415 Reviews"
654,Xiaomi,"11Lite NE (Jazz Blue, 128 GB)",NaN,,512 MB RAM | 256 MB ROM,3000 mAh Battery,0.3MP Rear Camera,4.57 cm (1.8 inch) QVGA Display,,NaN,NaN,₹799,3.6,"1,024 Ratings & 98 Reviews"
655,Tecno,"POVA 2 (Polar Silver, 64 GB)",NaN,,128 MB RAM | 48 MB ROM,1300 mAh Battery,16MP Rear Camera | 8MP Front Camera,4.57 cm (1.8 inch) QVGA Display,,NaN,NaN,₹799,3.6,"1,024 Ratings & 98 Reviews"
656,Kechaoda,K108,Sun Kissed Leather,,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,1200 mAh Battery,1.3MP Rear Camera | 0.3MP Front Camera,4.45 cm (1.75 inch) QVGA Display,,"₹22,999",4% off,"₹21,999",4.4,"53,010 Ratings & 5,263 Reviews"
657,NaN,NaN,NaN,,64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4998 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4.57 cm (1.8 inch) Quarter QVGA Display,,NaN,NaN,"₹1,099",3.9,"1,456 Ratings & 146 Reviews"
658,Kechaoda,A26,NaN,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,5000 mAh Battery,0.3MP Rear Camera,4.5 cm (1.77 inch) Display,,NaN,NaN,"₹1,096",3.9,318 Ratings & 14 Reviews
659,NaN,NaN,NaN,,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,5000 mAh Battery,2MP Rear Camera,4.5 cm (1.77 inch) Display,,NaN,NaN,"₹3,499",3.8,610 Ratings & 57 Reviews
660,OPPO,"F19s (Glowing Gold, 128 GB)",Black,,64 MB RAM | 64 MB ROM,5000 mAh Battery,0.3MP Rear Camera,16.26 cm (6.4 inch) Full HD+ Display,,NaN,NaN,"₹10,490",NaN,NaN
661,Kechaoda,K115,NaN,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,1900 mAh Lithium-ion Battery,2MP Rear Camera,Super AMOLED Display,,"₹1,299",NaN,"₹1,298",3.5,4 Ratings & 0 Reviews
662,NaN,NaN,Dynamic Black,,2 GB RAM | 64 GB ROM | Expandable Upto 256 GB,5000 mAh Li-ion Polymer Battery,1.3MP Rear Camera,4.57 cm (1.8 inch) Display,,"₹12,990",15% off,"₹10,990",4.3,"1,468 Ratings & 85 Reviews"
663,OPPO,"F19s (Glowing Black, 128 GB)",Gradation Purple,,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1700 mAh Battery,0.08MP Rear Camera,3.66 cm (1.44 inch) Display,,"₹4,990",2% off,"₹4,889",4,481 Ratings & 39 Reviews
664,SAMSUNG,"Galaxy M52 5G (Icy Blue, 128 GB)",NaN,,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3000 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4.57 cm (1.8 inch) Display,,NaN,NaN,NaN,3.7,"1,605 Ratings & 113 Reviews"
665,Kechaoda,K115,NaN,,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6000 mAh Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.33 cm (6.43 inch) Full HD+ Display,,NaN,NaN,₹925,3.7,159 Ratings & 11 Reviews
666,NaN,NaN,Turquoise Cyan,,32 MB RAM | 64 MB ROM,5000 mAh Battery,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹9,999",4,101 Ratings & 7 Reviews
667,REDMI,"9 Power (Blazing Blue, 128 GB)",Black,,2 GB RAM | 32 GB ROM,1000 mAh Battery,0.3MP Rear Camera,16.71 cm (6.58 inch) Full HD+ Display,,NaN,NaN,"₹12,699",4.2,"9,547 Ratings & 758 Reviews"
668,realme,"C15 Qualcomm Edition (Power Silver, 64 GB)",NaN,,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,1050 mAh Battery,0.3MP Rear Camera,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹1,590",3.6,515 Ratings & 85 Reviews
669,REDMI,"Note 10T 5G (Mint Green, 128 GB)",NaN,,6 GB RAM | 128 GB ROM,1050 mAh Battery,16MP + 8MP + 2MP + 2MP | 16MP Front Camera,4.57 cm (1.8 inch) Quarter QVGA Display,,NaN,NaN,"₹1,270",4.1,"2,137 Ratings & 194 Reviews"
670,Itel,"A25 (Gradation Blue, 16 GB)",Power Silver,,4 GB RAM | 64 GB ROM,4500 mAh Lithium-ion Battery,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,15.49 cm (6.1 inch) HD+ Display,,NaN,NaN,"₹1,160",4.3,24 Ratings & 1 Reviews
671,Kechaoda,K66 The Music House 4,Deep Blue,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,1800 mAh Battery,0.3MP Rear Camera,1.68 cm (0.66 inch) Display,,"₹7,749",1% off,"₹7,599",4,72 Ratings & 7 Reviews
672,NaN,NaN,NaN,,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1000 mAh Battery,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,3.81 cm (1.5 inch) Display,,"₹1,189",5% off,"₹1,129",4,146 Ratings & 16 Reviews
673,SAMSUNG,"Galaxy M02 (Black, 32 GB)",Chromium White,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,1020 mAh Battery,0.08MP Rear Camera,4.5 cm (1.77 inch) NA Display,,NaN,NaN,"₹18,790",4.3,749 Ratings & 51 Reviews
674,Nokia,105 DS 2020,Blue,,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,4230 mAh Battery,0.3MP Rear Camera,6.1 cm (2.4 inch) Display,,NaN,NaN,"₹15,989",4.2,932 Ratings & 85 Reviews
675,NaN,NaN,Magic Blue,,64 MB RAM | 64 MB ROM,3000 mAh Battery,12MP Rear Camera | 7MP Front Camera,6.1 cm (2.4 inch) Display,,NaN,NaN,"₹11,999",4.3,"10,437 Ratings & 894 Reviews"
676,MI,"11X 5G (COSMIC BLACK, 128 GB)",Dark Nebula,,256 GB ROM,4230 mAh Lithium-ion Polymer Battery,1.3MP Rear Camera,15.49 cm (6.1 inch) Super Retina XDR Display,,NaN,NaN,"₹22,450",4.2,"6,629 Ratings & 546 Reviews"
677,Tecno,"Spark 8 (Atlantic Blue, 64 GB)",SHOAL GOLD,,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,6.1 cm (2.4 inch) Display,,NaN,NaN,"₹12,499",4.2,"14,223 Ratings & 1,297 Reviews"
678,IAIR,S19,Blue,,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,3020 mAh Battery,,6.1 cm (2.4 inch) QVGA Display,,NaN,NaN,"₹10,489",4.1,126 Ratings & 10 Reviews
679,NaN,NaN,NaN,,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1000 mAh Battery,,16.51 cm (6.5 inch) Display,,NaN,NaN,"₹1,330",4,"1,129 Ratings & 121 Reviews"
680,Tecno,"Spark 7T (Magnet Black, 128 GB)",White,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,2500 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,"₹54,900",21% off,"₹42,999",4.5,"1,41,420 Ratings & 11,248 Reviews"
681,MTR,Ferrari,Matte Gold,,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,5000 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,NaN,NaN,"₹6,999",4.3,"3,87,436 Ratings & 28,274 Reviews"
682,NaN,NaN,Carbon Black,,32 MB RAM | 32 MB ROM,5000 mAh Lithium-ion Battery,,16.66 cm (6.56 inch) HD+ Display,,"₹8,795",4% off,"₹8,374",4.3,196 Ratings & 7 Reviews
683,MTR,Ferrari,Aqua Green,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,1000 mAh Lithium-ion Battery,,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹17,990",4.3,"6,168 Ratings & 418 Reviews"
684,NaN,NaN,Crystal Silver,,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,1700 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,"₹23,990",8% off,"₹21,990",4.3,"7,717 Ratings & 654 Reviews"
685,Darago,3310 i,NaN,,32 MB RAM | 32 MB ROM,400 mAh Battery,,6.1 cm (2.4 inch) QVGA Display,,NaN,NaN,₹829,3.6,"3,086 Ratings & 245 Reviews"
686,NaN,NaN,NaN,,4 MB RAM | 4 MB ROM,4000 mAh Battery,,6.1 cm (2.4 inch) Display,,NaN,NaN,"₹1,139",3.7,69 Ratings & 3 Reviews
687,SAMSUNG,"Galaxy A12 (Black, 64 GB)",Mystery Blue,,64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,1900 mAh Lithium-ion Battery,,16.26 cm (6.4 inch) Display,,"₹12,990",15% off,"₹10,990",4.3,"1,468 Ratings & 85 Reviews"
688,REDMI,"Note 10T 5G (Chromium White, 64 GB)",Blue,,6 GB RAM | 128 GB ROM,5000 mAh Battery,,16.51 cm (6.5 inch) Full HD+ Display,,"₹17,999",13% off,"₹15,499",4.1,580 Ratings & 36 Reviews
689,REDMI,"Note 9 (Scarlet Red, 128 GB)",NaN,,8 MB RAM | 16 MB ROM,6000 mAh Battery,,4.57 cm (1.8 inch) Display,,NaN,NaN,₹749,3.9,"2,924 Ratings & 309 Reviews"
690,Itel,IT5026,NaN,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6000 mAh Li-ion Polymer Battery,,4.57 cm (1.8 inch) QVGA Display,,NaN,NaN,"₹2,199",3.8,494 Ratings & 31 Reviews
691,NaN,NaN,NaN,,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,5020 mAh Battery,,4.57 cm (1.8 inch) QVGA Display,,NaN,NaN,₹999,3.8,77 Ratings & 8 Reviews
692,REDMI,"9 Power (Blazing Blue, 128 GB)",Purist Blue,,12 GB RAM | 256 GB ROM,5000 mAh Li-ion Polymer Battery Battery,,16.26 cm (6.4 inch) Full HD+ Display,,NaN,NaN,"₹18,990",4.3,"6,034 Ratings & 402 Reviews"
693,Xiaomi,"11Lite NE (Tuscany Coral, 128 GB)",NaN,,8 GB RAM | 128 GB ROM,5000 mAh Lithium-ion Battery,,Super AMOLED Display,,NaN,NaN,"₹4,499",3.9,656 Ratings & 60 Reviews
694,Xiaomi,"11Lite NE (Vinyl Black, 128 GB)",NaN,,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,2000 mAh Battery,,4.45 cm (1.75 inch) QVGA Display,,NaN,NaN,₹999,3.8,44 Ratings & 2 Reviews
695,Nokia,"C 30 (White, 32 GB)",Moonlight Gold,,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,4000 mAh Li-Polymer Battery,,4.57 cm (1.8 inch) Display,,"₹15,990",6% off,"₹14,990",4.3,"7,461 Ratings & 486 Reviews"
696,BlackZone,B312,Cosmic Black,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,5000 mAh Battery,,4.57 cm (1.8 inch) Display,,"₹57,990",8% off,"₹52,990",4.4,737 Ratings & 112 Reviews
697,NaN,NaN,Aurora Dawn,,64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,5020 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,"₹51,990",9% off,"₹46,990",4.5,"2,828 Ratings & 529 Reviews"
698,REDMI,"Note 10 Pro (Vintage Bronze, 128 GB)",Gradation Purple,,2 GB RAM | 64 GB ROM | Expandable Upto 256 GB,4310 mAh Battery,,7.11 cm (2.8 inch) Display,,NaN,NaN,"₹6,899",4,94 Ratings & 9 Reviews
699,Tecno,"Camon 18 (Dusk Grey, 128 GB)",Black,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.56 cm (6.52 inch) HD+ Display,,NaN,NaN,"₹10,490",NaN,NaN
700,I,Kall K19 CAR,Dynamic Black,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1500 mAh Battery,,12.7 cm (5 inch) HD Display,,"₹12,990",15% off,"₹10,990",4.3,"1,468 Ratings & 85 Reviews"
701,NaN,NaN,NaN,,32 MB RAM | 32 MB ROM,1000 mAh Battery,,4.57 cm (1.8 inch) Quarter QVGA Display,,"₹1,299",NaN,"₹1,298",3.5,4 Ratings & 0 Reviews
702,APPLE,"iPhone XR (Yellow, 128 GB)",Turquoise Cyan,,64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4230 mAh Lithium-ion Polymer Battery,,4.57 cm (1.8 inch) VGA Display,,NaN,NaN,"₹9,999",4,101 Ratings & 7 Reviews
703,MTR,Ferrari,NaN,,32 MB RAM | 32 MB ROM,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.56 cm (6.52 inch) HD+ Display,,NaN,NaN,₹925,3.7,159 Ratings & 11 Reviews
704,NaN,NaN,Mist White,,16 MB ROM | Expandable Upto 32 GB,5000 mAh Battery,,16.26 cm (6.4 inch) HD+ Display,,NaN,NaN,"₹20,999",4.3,"88,813 Ratings & 8,436 Reviews"
705,MTR,FERRARI,NaN,,8 MB RAM | 8 MB ROM,2000 mAh Battery,,6.1 cm (2.4 inch) Display,,NaN,NaN,₹997,4,"22,777 Ratings & 1,837 Reviews"
706,NaN,NaN,NaN,,64 MB RAM | 32 MB ROM,1020 mAh Battery,,6.1 cm (2.4 inch) QVGA Display,,NaN,NaN,"₹1,399",3.9,"1,011 Ratings & 73 Reviews"
707,Kechaoda,K10,NaN,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,2500 mAh Battery,,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹1,120",3.7,53 Ratings & 3 Reviews
708,NaN,NaN,NaN,,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,,16.76 cm (6.6 inch) Display,,"₹4,399",13% off,"₹3,799",3.9,"33,395 Ratings & 3,458 Reviews"
709,BlackZone,EVEREST,NaN,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1150 mAh Lithium Ion Battery,,4.57 cm (1.8 inch) Display,,NaN,NaN,"₹1,999",4.1,157 Ratings & 19 Reviews
710,NaN,NaN,NaN,,32 MB RAM | 32 MB ROM,1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,,16.51 cm (6.5 inch) Full HD+ Display,,NaN,NaN,"₹1,249",3.9,354 Ratings & 32 Reviews
711,BlackZone,EVEREST,Mist Blue,,10 MB RAM | 10 MB ROM | Expandable Upto 32 GB,800 mAh Battery,,16.26 cm (6.4 inch) Display,,NaN,NaN,"₹20,999",4.3,"88,813 Ratings & 8,436 Reviews"
712,NaN,NaN,Awesome Black,,6 GB RAM | 128 GB ROM,5000 mAh Lithium-ion Polymer Battery,,17.27 cm (6.8 inch) HD+ Display,,NaN,NaN,"₹30,989",4.3,291 Ratings & 36 Reviews
713,Kechaoda,K10,Crystal Silver,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.94 cm (6.67 inch) Full HD+ Display,,"₹23,990",8% off,"₹21,990",4.3,"7,717 Ratings & 654 Reviews"
714,NaN,NaN,NaN,,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,4450 mAh Battery,,16.64 cm (6.55 inch) HD+ Display,,NaN,NaN,"₹1,299",3.9,90 Ratings & 6 Reviews
715,Itel,Muzik 400 Core,NaN,,32 MB RAM | 32 MB ROM,4450 mAh Battery,,16.51 cm (6.5 inch) HD+ Display,,₹829,3% off,₹799,3.7,789 Ratings & 57 Reviews
716,NaN,NaN,Classic Silver,,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,5000 mAh Li-ion Polymer Battery,,5.59 cm (2.2 inch) Display,,NaN,NaN,"₹20,990",4.3,"6,989 Ratings & 536 Reviews"
717,Itel,Muzik 400 Core,NaN,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4230 mAh Battery,,11.94 cm (4.7 inch) Retina HD Display,,NaN,NaN,₹725,3.6,513 Ratings & 59 Reviews
718,NaN,NaN,Scarlet Red,,32 MB RAM | 32 MB ROM,4230 mAh Lithium-ion Polymer Battery,,13.84 cm (5.45 inch) HD+ Display,,"₹17,890",2% off,"₹17,450",4.3,"6,168 Ratings & 418 Reviews"
719,Darago,301,NaN,,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.59 cm (6.53 inch) HD+ Display,,"₹1,240",23% off,₹949,4,532 Ratings & 47 Reviews
720,NaN,NaN,Fluid Black,,256 GB ROM,3000 mAh Battery,,16.59 cm (6.53 inch) Full HD+ Display,,"₹29,990",13% off,"₹25,990",4.3,"3,125 Ratings & 279 Reviews"
721,Kechaoda,K33,NaN,,256 MB RAM | 160 MB ROM,5000 mAh Battery,,16.33 cm (6.43 inch) Full HD+ Display,,NaN,NaN,NaN,3.6,15 Ratings & 2 Reviews
722,NaN,NaN,NaN,,,2500 mAh Battery,,Dual View Video | In-Display Fingerprint 3.0 | AI Color Portrait Video,,NaN,NaN,"₹1,120",4,164 Ratings & 14 Reviews
723,LAVA,A1,NaN,,,5000 mAh Lithium-ion Battery,,6.1 cm (2.4 inch) Display,,NaN,NaN,₹829,3.6,"3,086 Ratings & 245 Reviews"
724,NaN,NaN,White,,,400 mAh Battery,,6.1 cm (2.4 inch) Display,,"₹54,900",21% off,"₹42,999",4.5,"1,41,420 Ratings & 11,248 Reviews"
725,realme,"GT NEO 2 (NEO Black, 256 GB)",NaN,,,1050 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,NaN,NaN,"₹1,449",3.9,"1,563 Ratings & 151 Reviews"
726,I,Kall K66,,,,1000 mAh Battery,,16.51 cm (6.5 inch) HD+ Display,,,,,,
727,NaN,NaN,,,,1200 mAh Battery,,4.57 cm (1.8 inch) VGA Display,,,,,,
728,MI,"11X 5G (LUNAR WHITE, 128 GB)",,,,1500 mAh Battery,,6.1 cm (2.4 inch) Display,,,,,,
729,Maplin,"MAP1 MAX (Flora Black, 64 GB)",,,,800 mAh Battery,,4.57 cm (1.8 inch) Display,,,,,,
730,realme,"7 (Mist Blue, 64 GB)",,,,5000 mAh Lithium-ion Battery,,16.54 cm (6.51 inch) Display,,,,,,
731,OPPO,"Reno6 5G (Aurora, 128 GB)",,,,4500 mAh Li-ion Battery,,7.11 cm (2.8 inch) QVGA Display,,,,,,
732,Itel,Power 410,,,,4310 mAh Battery,,4.57 cm (1.8 inch) Quarter QVGA Display,,,,,,
733,NaN,NaN,,,,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.54 cm (6.51 inch) HD+ Display,,,,,,
734,SAMSUNG,"Galaxy A12 (Black, 64 GB)",,,,2200 mAh Battery,,16.66 cm (6.56 inch) Full HD+ Display,,,,,,
735,APPLE,"iPhone 13 Mini ((PRODUCT)RED, 128 GB)",,,,1000 mAh Battery,,16.66 cm (6.56 inch) Full HD+ Display,,,,,,
736,Nokia,"C 30 (Green, 32 GB)",,,,4015 mAh Lithium Polymer Battery,,16.56 cm (6.52 inch) HD+ Display,,,,,,
737,SAMSUNG,"Galaxy M11 (Violet, 64 GB)",,,,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.56 cm (6.52 inch) HD+ Display,,,,,,
738,OPPO,"A15s (Dynamic Black, 64 GB)",,,,1000 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,,,,,
739,I,Kall K88,,,,5020 mAh Battery,,7.11 cm (2.8 inch) Display,,,,,,
740,NaN,NaN,,,,2500 mAh Battery,,16.56 cm (6.52 inch) HD+ Display,,,,,,
741,Tecno,"Camon 18 (Dusk Grey, 128 GB)",,,,4310 mAh Lithium-ion Polymer Battery,,4.57 cm (1.8 inch) VGA Display,,,,,,
742,BlackZone,B312,,,,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,,16.51 cm (6.5 inch) Full HD+ Display,,,,,,
743,NaN,NaN,,,,800 mAh Battery,,4.5 cm (1.77 inch) QVGA Display,,,,,,
744,Nokia,"C 30 (White, 32 GB)",,,,800 mAh Battery,,4.57 cm (1.8 inch) Display,,,,,,
745,Xiaomi,"11Lite NE (Vinyl Black, 128 GB)",,,,1500 mAh Battery,,3.56 cm (1.4 inch) Display,,,,,,
746,REDMI,"Note 10 Pro (Vintage Bronze, 128 GB)",,,,1400 mAh Battery,,6.1 cm (2.4 inch) QVGA Display,,,,,,
747,REDMI,"Note 10T 5G (Chromium White, 64 GB)",,,,,,7.11 cm (2.8 inch) Display,,,,,,
748,REDMI,"Note 9 (Scarlet Red, 128 GB)",,,,,,4.5 cm (1.77 inch) Display,,,,,,
749,realme,"C12 (Power Silver, 32 GB)",,,,,,16.51 cm (6.5 inch) Full HD+ Display,,,,,,
750,KARBONN,K9 Mini,,,,,,16.51 cm (6.5 inch) Full HD+ Display,,,,,,
751,NaN,NaN,,,,,,16.33 cm (6.43 inch) Full HD+ Display,,,,,,
752,Motorola,a70,,,,,,Dual View Video | In-Display Fingerprint 3.0 | AI Color Portrait Video,,,,,,
753,NaN,NaN,,,,,,4.57 cm (1.8 inch) Display,,,,,,
754,LAVA,"Z66 (Marine Blue, 32 GB)",,,,,,4.57 cm (1.8 inch) Display,,,,,,
755,I,Kall K88,,,,,,16.36 cm (6.44 inch) Full HD+ Display,,,,,,
756,NaN,NaN,,,,,,4.5 cm (1.77 inch) Quarter QVGA Display,,,,,,
757,BlackZone,B-312 Gold,,,,,,16.59 cm (6.53 inch) Full HD+ Display,,,,,,
758,NaN,NaN,,,,,,4.57 cm (1.8 inch) Display,,,,,,
759,KARBONN,KX23,,,,,,16.33 cm (6.43 inch) Full HD+ Display,,,,,,
760,NaN,NaN,,,,,,4.5 cm (1.77 inch) Display,,,,,,
761,OPPO,"F19 Pro (Fluid Black, 128 GB)",,,,,,3.91 cm (1.54 inch) NA Display,,,,,,
762,MI,"11X 5G (CELESTIAL SILVER, 128 GB)",,,,,,6.1 cm (2.4 inch) Display,,,,,,
763,REDMI,"Note 9 Pro Max (Champagne Gold, 64 GB)",,,,,,11.94 cm (4.7 inch) Retina HD Display,,,,,,
764,Mi,"10T Pro (Cosmic Black, 128 GB)",,,,,,6.1 cm (2.4 inch) QVGA Display,,,,,,
765,SAMSUNG,"Galaxy A12 (Blue, 128 GB)",,,,,,,,,,,,
766,Tecno,"Spark 6 Go (Mystery White, 64 GB)",,,,,,,,,,,,
767,LAVA,A1 Super 2021,,,,,,,,,,,,
768,NaN,NaN,,,,,,,,,,,,
769,Ismart,IS-101 Ferrari,,,,,,,,,,,,
770,NaN,NaN,,,,,,,,,,,,
771,vivo,"Y20G (Obsidian Black, 128 GB)",,,,,,,,,,,,
772,Micromax,X809,,,,,,,,,,,,
773,NaN,NaN,,,,,,,,,,,,
774,Itel,"vision 1 pro (OCEAN BLUE, 32 GB)",,,,,,,,,,,,
775,realme,"X7 Max (Milky Way, 256 GB)",,,,,,,,,,,,
776,realme,"X7 Max (Mercury Silver, 128 GB)",,,,,,,,,,,,
777,realme,"X7 Max (Asteroid Black, 256 GB)",,,,,,,,,,,,
778,SAMSUNG,"Galaxy A12 (Black, 128 GB)",,,,,,,,,,,,
779,MTR,S600,,,,,,,,,,,,
780,NaN,NaN,,,,,,,,,,,,
781,MTR,S600,,,,,,,,,,,,
782,NaN,NaN,,,,,,,,,,,,
783,REDMI,"Note 10S (Shadow Black, 128 GB)",,,,,,,,,,,,
784,Redmi,"6 (Gold, 32 GB)",,,,,,,,,,,,
785,REDMI,"Note 10T 5G (Metallic Blue, 64 GB)",,,,,,,,,,,,
786,Micromax,X413,,,,,,,,,,,,
787,NaN,NaN,,,,,,,,,,,,
788,realme,"C12 (Power Blue, 32 GB)",,,,,,,,,,,,
789,ANGAGE,VIBE,,,,,,,,,,,,
790,NaN,NaN,,,,,,,,,,,,
791,POCO,"F3 GT (Predator Black, 256 GB)",,,,,,,,,,,,
792,SAMSUNG,"Galaxy A22 (Black, 128 GB)",,,,,,,,,,,,
793,Ismart,IS-101 Ferrari,,,,,,,,,,,,
794,NaN,NaN,,,,,,,,,,,,
795,SAMSUNG,"Galaxy A12 (Blue, 64 GB)",,,,,,,,,,,,
796,Forme,DuosN2,,,,,,,,,,,,
797,NaN,NaN,,,,,,,,,,,,
798,Kechaoda,A 31,,,,,,,,,,,,
799,NaN,NaN,,,,,,,,,,,,
800,OPPO,"A54 (Crystal Black, 128 GB)",,,,,,,,,,,,
801,Xiaomi,"11Lite NE (Tuscany Coral, 128 GB)",,,,,,,,,,,,
802,Kechaoda,K111,,,,,,,,,,,,
803,NaN,NaN,,,,,,,,,,,,
804,Tecno,"Spark 7 pro (Magnet Black, 64 GB)",,,,,,,,,,,,
805,Kechaoda,K33,,,,,,,,,,,,
806,NaN,NaN,,,,,,,,,,,,
807,Snexian,BOLD,,,,,,,,,,,,
808,NaN,NaN,,,,,,,,,,,,
809,SAMSUNG,"Galaxy A12 (Black, 64 GB)",,,,,,,,,,,,
